Order_Id,Product_Id,Quantity,Discount_Percent
7778,OFF-ST-10004507,3,2
7779,OFF-BI-10002353,3,3
7780,OFF-AP-10001271,4,4
7781,TEC-PH-10004924,4,4
7782,OFF-BI-10002706,3,3
7783,OFF-ST-10003442,2,2
7784,FUR-TA-10002533,10,5
7785,OFF-SU-10003505,2,5
7786,OFF-LA-10002762,2,2
7787,OFF-BI-10000279,1,4
7788,OFF-FA-10000936,3,3
7789,FUR-FU-10004973,3,2
7790,OFF-PA-10000791,8,3
7791,OFF-BI-10001132,3,4
7792,OFF-BI-10002012,5,2
7793,TEC-AC-10001383,2,2
7794,OFF-PA-10002036,5,5
7795,OFF-PA-10002377,2,5
7796,TEC-PH-10000526,4,2
7797,OFF-BI-10001078,5,3
7798,OFF-EN-10004483,3,5
7799,TEC-PH-10002624,1,4
7800,FUR-CH-10003396,3,3
7801,OFF-ST-10002756,3,2
7802,FUR-FU-10002813,2,4
7803,OFF-LA-10003714,4,3
7804,OFF-ST-10003716,4,4
7805,OFF-ST-10002289,1,3
7806,OFF-AR-10001315,2,3
7807,OFF-BI-10000042,2,2
7808,OFF-BI-10004236,7,5
7809,OFF-AR-10001955,3,2
7810,TEC-PH-10004080,2,5
7811,OFF-PA-10000791,1,2
7812,OFF-AR-10001770,3,2
7813,FUR-TA-10002356,3,2
7814,FUR-FU-10003274,6,3
7815,FUR-BO-10004834,2,2
7816,TEC-PH-10000307,2,4
7817,OFF-AR-10002240,3,4
7818,OFF-PA-10001801,6,4
7819,OFF-BI-10001120,3,2
7820,OFF-FA-10000611,8,3
7821,OFF-ST-10000036,6,4
7822,OFF-ST-10004950,9,2
7823,OFF-AR-10003770,3,3
7824,TEC-AC-10002800,3,2
7825,FUR-CH-10002439,5,3
7826,FUR-CH-10004218,1,5
7827,TEC-PH-10004042,4,2
7828,OFF-EN-10001137,3,3
7829,FUR-CH-10002017,3,2
7830,OFF-AR-10000588,3,5
7831,TEC-PH-10003174,3,5
7832,OFF-BI-10001524,3,2
7833,TEC-PH-10001552,2,2
7834,OFF-AR-10004757,5,5
7835,FUR-TA-10002530,2,3
7836,TEC-PH-10001494,2,5
7837,FUR-CH-10004289,4,2
7838,OFF-LA-10002945,2,4
7839,TEC-AC-10002567,2,3
7840,OFF-EN-10001509,3,4
7841,FUR-TA-10003954,4,5
7842,OFF-AP-10002892,2,3
7843,OFF-BI-10003638,3,3
7844,OFF-PA-10001569,11,5
7845,FUR-TA-10001676,4,4
7846,OFF-PA-10001125,5,4
7847,TEC-PH-10002496,12,5
7848,FUR-FU-10004053,2,5
7849,OFF-ST-10000321,3,4
7850,OFF-ST-10002957,3,5
7851,OFF-LA-10000973,2,5
7852,OFF-PA-10000143,2,4
7853,OFF-AP-10003287,2,4
7854,OFF-PA-10001526,2,2
7855,OFF-AP-10004540,4,4
7856,TEC-AC-10001266,4,5
7857,OFF-BI-10004233,2,5
7858,TEC-PH-10003505,5,2
7859,OFF-AP-10001005,3,4
7860,OFF-PA-10001712,4,4
7861,OFF-BI-10002353,4,5
7862,TEC-AC-10003038,2,2
7863,OFF-ST-10000934,2,2
7864,OFF-ST-10002743,3,5
7865,OFF-PA-10001846,4,2
7866,FUR-CH-10004287,2,5
7867,FUR-BO-10001608,6,3
7868,OFF-PA-10000357,3,5
7869,OFF-PA-10000575,2,5
7870,TEC-AC-10002167,2,3
7871,OFF-EN-10004459,4,5
7872,OFF-LA-10002271,2,3
7873,FUR-CH-10004063,4,2
7874,OFF-PA-10004610,2,5
7875,OFF-PA-10001878,2,3
7876,OFF-PA-10002036,6,3
7877,OFF-AP-10003278,1,3
7878,OFF-LA-10001641,2,2
7879,FUR-FU-10003806,4,4
7880,FUR-TA-10003392,2,4
7881,OFF-AR-10003856,6,5
7882,TEC-AC-10002006,6,2
7883,TEC-AC-10002006,8,5
7884,OFF-PA-10002246,2,2
7885,OFF-SU-10004782,7,2
7886,FUR-FU-10004351,3,3
7887,FUR-FU-10004270,5,5
7888,FUR-FU-10004053,1,3
7889,OFF-PA-10000019,5,5
7890,OFF-AR-10003811,9,2
7891,TEC-AC-10001838,2,5
7892,FUR-FU-10003553,5,5
7893,OFF-PA-10003302,3,3
7894,OFF-BI-10002412,3,5
7895,OFF-BI-10002852,5,4
7896,OFF-BI-10000145,2,3
7897,OFF-PA-10001970,8,5
7898,OFF-AP-10001563,7,3
7899,OFF-BI-10001359,6,5
7900,OFF-FA-10003495,5,2
7901,TEC-AC-10003709,2,4
7902,FUR-FU-10003268,1,5
7903,OFF-EN-10003845,5,3
7904,FUR-CH-10002073,2,4
7905,OFF-PA-10001357,2,5
7906,OFF-EN-10001415,1,5
7907,OFF-BI-10002813,10,2
7908,OFF-AP-10003849,2,2
7909,FUR-TA-10004147,3,3
7910,OFF-AR-10001662,8,4
7911,OFF-ST-10001558,3,4
7912,FUR-BO-10001337,2,5
7913,FUR-FU-10001602,2,5
7914,OFF-ST-10003996,2,4
7915,TEC-MA-10003673,5,2
7916,TEC-AC-10004992,3,4
7917,FUR-CH-10002880,4,2
7918,OFF-AR-10000380,1,4
7919,OFF-BI-10002706,2,4
7920,OFF-ST-10000943,2,5
7921,TEC-AC-10001090,2,2
7922,OFF-BI-10002026,3,4
7923,TEC-PH-10000526,5,5
7924,OFF-BI-10004002,3,5
7925,OFF-BI-10002309,4,2
7926,OFF-LA-10003923,7,4
7927,TEC-AC-10003433,3,3
7928,TEC-PH-10001363,1,4
7929,FUR-FU-10000820,3,4
7930,FUR-TA-10004767,6,5
7931,OFF-AR-10001955,3,2
7932,FUR-CH-10004886,3,2
7933,OFF-PA-10003641,5,4
7934,OFF-EN-10003134,2,5
7935,TEC-PH-10002564,3,2
7936,OFF-PA-10003893,2,2
7937,OFF-BI-10000174,3,3
7938,OFF-AP-10001058,9,2
7939,OFF-ST-10001496,3,5
7940,OFF-BI-10004230,8,5
7941,FUR-CH-10001146,2,5
7942,OFF-ST-10001590,10,4
7943,OFF-BI-10003684,9,4
7944,OFF-SU-10000946,7,4
7945,OFF-AR-10001615,2,2
7946,OFF-BI-10001597,5,4
7947,OFF-BI-10001116,3,4
7948,OFF-FA-10004395,5,3
7949,FUR-CH-10001270,6,3
7950,FUR-FU-10001095,6,5
7951,OFF-ST-10001469,3,3
7952,OFF-BI-10003196,2,4
7953,TEC-PH-10002200,4,2
7954,OFF-ST-10000636,4,4
7955,OFF-BI-10000145,2,3
7956,FUR-CH-10001190,4,4
7957,OFF-FA-10002780,5,5
7958,OFF-AP-10004052,4,2
7959,FUR-FU-10004666,5,2
7960,FUR-TA-10004086,3,3
7961,TEC-PH-10000702,1,2
7962,OFF-ST-10002301,5,4
7963,OFF-BI-10001636,8,4
7964,OFF-AP-10002684,4,2
7965,OFF-PA-10004609,4,3
7966,OFF-PA-10003309,8,2
7967,OFF-PA-10000380,4,2
7968,FUR-BO-10001567,3,5
7969,TEC-PH-10002583,1,3
7970,FUR-CH-10004853,1,3
7971,TEC-PH-10003580,4,4
7972,TEC-AC-10004227,3,3
7973,OFF-PA-10002787,2,3
7974,OFF-BI-10003981,2,2
7975,FUR-FU-10001488,3,3
7976,OFF-BI-10003727,3,3
7977,OFF-PA-10000130,3,2
7978,TEC-PH-10002680,3,2
7979,TEC-PH-10002538,3,2
7980,OFF-BI-10001249,1,5
7981,OFF-PA-10000174,2,5
7982,OFF-AP-10004532,4,3
7983,FUR-FU-10001986,5,4
7984,OFF-FA-10002975,5,4
7985,OFF-AR-10003481,3,3
7986,OFF-BI-10004967,5,4
7987,TEC-PH-10003589,5,4
7988,OFF-LA-10002945,4,5
7989,OFF-LA-10003537,3,5
7990,OFF-ST-10002406,1,3
7991,TEC-AC-10003433,2,3
7992,OFF-BI-10002082,4,3
7993,TEC-AC-10000521,2,4
7994,OFF-BI-10001982,3,5
7995,FUR-BO-10002268,6,2
7996,OFF-BI-10001758,6,2
7997,TEC-AC-10004469,5,5
7998,FUR-TA-10001095,12,5
7999,FUR-FU-10001852,7,4
8000,OFF-AP-10000696,4,4
8001,TEC-PH-10003885,4,3
8002,TEC-AC-10002926,6,5
8003,OFF-SU-10001225,7,4
8004,TEC-PH-10004434,2,3
8005,FUR-FU-10003878,3,3
8006,FUR-FU-10002268,2,2
8007,OFF-FA-10001883,12,5
8008,OFF-ST-10002756,4,4
8009,OFF-PA-10000474,3,2
8010,FUR-CH-10002073,5,2
8011,OFF-PA-10003641,6,4
8012,TEC-PH-10002070,7,5
8013,OFF-BI-10004519,5,5
8014,TEC-AC-10002167,8,4
8015,OFF-FA-10000936,1,4
8016,FUR-FU-10000732,3,4
8017,FUR-FU-10002501,6,3
8018,OFF-AR-10000634,9,3
8019,TEC-PH-10001700,1,5
8020,OFF-AP-10001962,10,3
8021,OFF-PA-10001838,2,4
8022,OFF-AP-10000124,3,2
8023,OFF-EN-10003567,5,2
8024,FUR-CH-10004997,5,2
8025,OFF-BI-10000494,1,4
8026,FUR-FU-10000277,2,2
8027,OFF-ST-10003641,1,5
8028,TEC-AC-10001998,1,5
8029,OFF-ST-10001932,4,5
8030,TEC-AC-10002323,6,5
8031,FUR-FU-10004270,3,2
8032,OFF-PA-10004621,5,5
8033,OFF-PA-10001019,3,3
8034,OFF-BI-10000201,2,4
8035,FUR-FU-10004587,9,5
8036,OFF-LA-10001613,2,4
8037,OFF-BI-10001308,6,4
8038,OFF-AP-10003278,3,5
8039,FUR-BO-10003966,3,5
8040,FUR-CH-10004698,6,2
8041,OFF-ST-10000025,6,4
8042,TEC-AC-10000682,2,3
8043,TEC-AC-10001772,4,4
8044,FUR-FU-10001379,1,2
8045,OFF-BI-10002794,9,4
8046,OFF-AP-10001005,5,5
8047,OFF-BI-10000201,3,2
8048,OFF-PA-10003673,3,5
8049,OFF-AP-10000938,7,5
8050,OFF-BI-10003274,5,3
8051,FUR-FU-10001095,1,4
8052,OFF-AP-10001492,6,2
8053,OFF-AR-10004999,3,3
8054,OFF-BI-10004094,1,5
8055,OFF-ST-10001490,5,3
8056,FUR-BO-10004695,2,2
8057,OFF-ST-10000736,9,5
8058,OFF-BI-10001617,5,4
8059,TEC-PH-10003589,3,2
8060,FUR-FU-10003981,2,4
8061,OFF-PA-10001970,5,2
8062,OFF-BI-10002437,2,4
8063,TEC-PH-10000586,4,5
8064,TEC-PH-10003811,3,5
8065,OFF-PA-10004983,2,2
8066,OFF-ST-10003479,3,3
8067,OFF-BI-10004318,2,2
8068,TEC-AC-10002567,3,5
8069,FUR-FU-10001731,6,4
8070,OFF-ST-10002743,5,3
8071,FUR-FU-10002116,5,5
8072,FUR-CH-10003199,4,4
8073,OFF-AR-10003158,4,5
8074,OFF-BI-10000301,5,2
8075,OFF-BI-10000343,14,2
8076,OFF-AP-10004708,2,5
8077,FUR-FU-10000794,3,4
8078,OFF-BI-10004519,1,3
8079,TEC-AC-10001590,3,2
8080,OFF-BI-10001524,8,5
8081,OFF-LA-10001474,6,3
8082,OFF-PA-10001497,3,2
8083,OFF-AP-10003287,5,4
8084,OFF-BI-10002982,7,5
8085,OFF-ST-10001809,10,2
8086,FUR-FU-10000246,5,5
8087,OFF-AP-10000252,3,3
8088,OFF-AR-10002375,4,3
8089,OFF-BI-10003719,2,4
8090,OFF-AP-10001492,9,2
8091,OFF-ST-10000532,7,2
8092,OFF-LA-10001613,2,3
8093,OFF-AR-10002818,5,2
8094,FUR-FU-10001940,3,2
8095,OFF-PA-10003883,4,5
8096,OFF-PA-10002787,2,5
8097,TEC-AC-10000991,5,3
8098,OFF-ST-10003058,5,3
8099,OFF-PA-10004239,1,2
8100,TEC-AC-10003038,3,2
8101,TEC-MA-10000984,3,2
8102,OFF-LA-10004484,2,5
8103,TEC-MA-10004002,7,5
8104,OFF-ST-10002406,7,2
8105,TEC-PH-10003645,6,4
8106,FUR-BO-10001601,1,4
8107,OFF-AR-10000937,6,2
8108,TEC-PH-10000038,4,5
8109,FUR-CH-10003396,4,4
8110,OFF-EN-10002592,6,2
8111,FUR-CH-10000422,2,5
8112,FUR-CH-10002647,5,3
8113,OFF-AP-10004859,4,3
8114,FUR-CH-10004477,2,2
8115,OFF-AR-10004817,5,5
8116,FUR-FU-10003374,3,5
8117,OFF-ST-10003123,1,3
8118,OFF-PA-10000675,5,5
8119,FUR-CH-10004997,4,5
8120,FUR-FU-10001934,2,5
8121,FUR-CH-10004997,3,3
8122,OFF-BI-10001890,11,4
8123,OFF-EN-10002500,3,5
8124,TEC-CO-10001766,4,5
8125,FUR-CH-10004860,2,2
8126,OFF-BI-10002049,3,3
8127,TEC-AC-10003499,2,5
8128,OFF-ST-10003470,3,5
8129,FUR-FU-10000222,5,4
8130,TEC-AC-10000023,2,2
8131,OFF-PA-10003971,2,3
8132,OFF-AR-10003481,4,3
8133,OFF-ST-10001490,3,4
8134,FUR-FU-10003708,3,4
8135,OFF-PA-10001970,3,3
8136,OFF-LA-10002762,7,3
8137,FUR-TA-10002533,7,4
8138,FUR-FU-10004091,9,3
8139,OFF-AR-10001545,8,5
8140,OFF-ST-10001476,10,2
8141,OFF-PA-10004971,4,5
8142,OFF-LA-10003223,3,5
8143,OFF-ST-10004340,3,5
8144,FUR-TA-10001095,4,5
8145,TEC-PH-10001448,4,2
8146,OFF-AP-10001005,6,4
8147,OFF-AR-10003469,2,2
8148,OFF-PA-10000249,4,2
8149,OFF-LA-10001613,7,4
8150,OFF-BI-10001758,2,5
8151,FUR-BO-10004409,2,2
8152,OFF-ST-10001558,2,3
8153,OFF-PA-10002986,3,2
8154,TEC-CO-10004722,4,4
8155,TEC-AC-10002842,2,2
8156,OFF-PA-10001125,2,3
8157,FUR-TA-10002622,2,4
8158,TEC-AC-10002842,5,3
8159,OFF-PA-10004285,3,3
8160,TEC-AC-10004469,5,2
8161,FUR-CH-10001545,2,4
8162,OFF-AP-10002578,6,3
8163,TEC-PH-10003012,2,5
8164,FUR-FU-10004909,6,4
8165,OFF-BI-10001524,7,5
8166,OFF-BI-10003355,3,2
8167,FUR-BO-10004357,3,2
8168,FUR-TA-10002774,7,4
8169,FUR-TA-10004575,7,2
8170,FUR-CH-10003312,2,2
8171,TEC-AC-10001465,3,2
8172,OFF-AR-10002240,7,4
8173,OFF-LA-10004559,1,4
8174,OFF-BI-10003291,6,5
8175,OFF-ST-10001505,4,2
8176,OFF-PA-10003892,4,5
8177,OFF-ST-10002370,6,4
8178,TEC-AC-10000474,5,4
8179,TEC-CO-10002095,2,3
8180,FUR-TA-10003469,4,5
8181,FUR-TA-10002958,8,4
8182,TEC-PH-10002923,5,2
8183,FUR-FU-10004973,3,4
8184,FUR-FU-10001918,1,4
8185,OFF-PA-10003641,3,4
8186,OFF-EN-10002621,1,4
8187,FUR-CH-10003817,4,4
8188,OFF-PA-10000659,9,5
8189,OFF-PA-10001870,3,2
8190,OFF-BI-10000320,1,4
8191,OFF-PA-10004735,6,3
8192,FUR-FU-10004091,4,5
8193,OFF-BI-10000546,7,3
8194,OFF-AP-10001293,3,5
8195,FUR-FU-10000576,2,4
8196,OFF-PA-10004519,2,3
8197,TEC-AC-10004568,4,5
8198,OFF-AR-10001897,5,4
8199,OFF-PA-10001800,3,2
8200,OFF-BI-10001628,5,5
8201,OFF-ST-10004123,1,4
8202,OFF-ST-10000885,5,2
8203,TEC-PH-10004165,2,5
8204,FUR-FU-10002240,3,4
8205,TEC-MA-10000045,4,3
8206,FUR-CH-10003746,2,5
8207,FUR-TA-10000577,1,2
8208,OFF-AR-10004757,1,5
8209,OFF-BI-10000545,6,2
8210,OFF-ST-10001522,4,3
8211,OFF-AP-10001271,2,3
8212,FUR-FU-10002030,5,5
8213,OFF-ST-10001272,3,5
8214,OFF-BI-10001116,4,2
8215,OFF-PA-10004665,1,3
8216,OFF-BI-10004506,1,2
8217,OFF-BI-10001982,2,2
8218,OFF-FA-10002676,3,2
8219,FUR-FU-10000758,3,2
8220,OFF-LA-10002271,2,2
8221,OFF-BI-10002609,3,5
8222,OFF-FA-10000254,4,4
8223,OFF-ST-10000321,2,5
8224,OFF-PA-10000241,6,3
8225,OFF-PA-10004782,2,3
8226,OFF-PA-10004243,10,4
8227,OFF-PA-10001033,1,2
8228,FUR-FU-10000723,2,4
8229,OFF-ST-10003455,2,4
8230,TEC-AC-10001109,3,2
8231,OFF-AR-10004344,3,3
8232,FUR-BO-10004695,7,5
8233,OFF-ST-10000675,5,3
8234,OFF-ST-10002301,2,5
8235,OFF-SU-10001212,2,2
8236,FUR-TA-10001889,4,5
8237,FUR-CH-10002024,5,2
8238,OFF-ST-10000617,2,2
8239,OFF-PA-10000380,1,5
8240,OFF-AR-10003251,2,3
8241,FUR-FU-10000175,4,5
8242,OFF-BI-10004716,2,5
8243,TEC-AC-10002842,3,5
8244,TEC-PH-10003691,8,2
8245,FUR-FU-10002878,3,3
8246,OFF-ST-10000991,3,3
8247,OFF-AP-10002439,5,4
8248,OFF-AR-10004602,2,2
8249,TEC-PH-10001795,2,5
8250,OFF-BI-10002854,2,4
8251,FUR-FU-10000023,2,2
8252,OFF-AP-10000828,5,2
8253,OFF-ST-10000777,2,2
8254,TEC-CO-10000971,1,5
8255,OFF-PA-10003134,4,5
8256,TEC-PH-10002538,8,4
8257,OFF-ST-10001228,3,4
8258,TEC-AC-10000397,5,5
8259,OFF-BI-10004308,6,3
8260,OFF-PA-10000357,9,3
8261,OFF-BI-10000773,1,3
8262,OFF-ST-10001837,4,2
8263,OFF-PA-10002552,3,3
8264,OFF-BI-10000014,4,4
8265,OFF-AP-10004136,3,2
8266,OFF-BI-10003429,7,5
8267,TEC-PH-10000376,2,4
8268,FUR-TA-10003469,1,3
8269,OFF-SU-10004231,4,3
8270,TEC-PH-10002584,4,4
8271,OFF-AR-10003602,2,5
8272,FUR-CH-10002331,8,3
8273,FUR-CH-10001802,4,2
8274,OFF-AR-10000634,1,3
8275,OFF-ST-10002615,7,3
8276,OFF-PA-10004040,9,3
8277,OFF-BI-10003727,3,4
8278,OFF-BI-10002026,2,5
8279,OFF-ST-10001496,3,3
8280,OFF-ST-10003716,3,2
8281,OFF-EN-10002504,3,2
8282,FUR-CH-10001270,3,3
8283,TEC-MA-10004241,2,2
8284,OFF-AR-10001468,2,3
8285,TEC-AC-10003198,8,4
8286,FUR-FU-10003039,3,5
8287,OFF-PA-10000295,6,3
8288,OFF-AR-10004344,5,2
8289,TEC-AC-10002473,7,5
8290,OFF-AP-10002403,6,5
8291,OFF-SU-10000432,2,4
8292,OFF-LA-10000443,1,2
8293,OFF-BI-10003166,3,3
8294,OFF-BI-10002393,4,3
8295,TEC-PH-10001809,2,3
8296,OFF-EN-10002600,9,4
8297,TEC-AC-10000109,2,3
8298,FUR-FU-10003829,2,3
8299,OFF-LA-10003223,3,4
8300,OFF-AR-10001770,3,3
8301,OFF-EN-10003296,2,2
8302,TEC-AC-10003870,5,2
8303,FUR-CH-10000665,3,4
8304,TEC-PH-10003092,2,2
8305,FUR-TA-10001086,4,3
8306,OFF-PA-10001870,5,4
8307,OFF-BI-10003305,7,2
8308,OFF-BI-10003007,2,3
8309,OFF-AR-10001419,9,2
8310,OFF-ST-10003692,3,5
8311,FUR-TA-10001866,3,4
8312,FUR-FU-10002157,4,4
8313,TEC-PH-10001459,7,3
8314,FUR-CH-10002126,3,3
8315,OFF-FA-10001561,2,5
8316,OFF-AR-10003158,7,4
8317,OFF-PA-10001804,3,4
8318,OFF-AR-10000422,1,2
8319,OFF-AR-10000127,8,3
8320,OFF-ST-10004634,1,5
8321,OFF-AR-10003582,2,2
8322,OFF-BI-10002026,2,2
8323,OFF-AP-10000595,2,5
8324,OFF-PA-10001509,5,2
8325,OFF-ST-10001321,5,2
8326,TEC-PH-10001750,3,3
8327,OFF-BI-10001890,4,3
8328,OFF-BI-10004224,7,5
8329,OFF-PA-10001357,3,5
8330,OFF-PA-10004888,1,3
8331,TEC-AC-10002370,4,2
8332,OFF-ST-10004634,1,2
8333,FUR-CH-10002647,5,5
8334,OFF-PA-10001801,3,2
8335,OFF-BI-10004632,4,3
8336,OFF-BI-10002082,9,3
8337,OFF-AR-10003986,2,3
8338,OFF-PA-10001243,4,5
8339,TEC-AC-10003198,5,5
8340,FUR-CH-10003774,6,5
8341,OFF-PA-10002262,5,4
8342,OFF-AP-10004532,3,2
8343,OFF-ST-10001325,7,5
8344,OFF-LA-10004544,5,2
8345,FUR-FU-10001473,3,2
8346,FUR-CH-10000422,3,4
8347,FUR-FU-10002960,5,5
8348,FUR-FU-10002445,1,3
8349,TEC-PH-10001300,10,4
8350,FUR-FU-10001025,5,3
8351,OFF-PA-10002689,1,5
8352,FUR-FU-10004245,2,3
8353,OFF-BI-10003684,4,5
8354,FUR-TA-10003748,5,2
8355,OFF-BI-10002133,5,3
8356,OFF-FA-10002280,2,3
8357,FUR-FU-10000308,3,4
8358,OFF-ST-10000876,7,3
8359,TEC-PH-10000586,2,5
8360,TEC-AC-10003399,6,5
8361,OFF-AR-10001955,2,2
8362,OFF-AP-10000027,2,3
8363,FUR-TA-10002958,5,4
8364,OFF-ST-10002615,3,5
8365,TEC-PH-10002624,2,5
8366,TEC-PH-10002275,4,5
8367,OFF-SU-10004290,4,5
8368,OFF-PA-10000174,2,5
8369,OFF-BI-10004308,5,3
8370,FUR-TA-10003473,3,2
8371,FUR-BO-10003894,2,3
8372,OFF-BI-10001658,1,5
8373,FUR-FU-10003535,3,2
8374,OFF-ST-10000352,1,2
8375,OFF-AP-10004859,6,2
8376,OFF-BI-10001294,6,3
8377,OFF-AP-10001242,1,2
8378,OFF-ST-10002344,1,4
8379,OFF-PA-10003349,3,4
8380,OFF-EN-10003055,7,4
8381,OFF-PA-10001622,3,2
8382,TEC-PH-10003800,2,4
8383,FUR-CH-10001270,4,2
8384,TEC-AC-10003447,3,4
8385,OFF-PA-10004285,2,2
8386,OFF-BI-10001757,3,4
8387,OFF-ST-10001558,1,2
8388,OFF-ST-10001328,5,4
8389,OFF-AP-10004708,2,5
8390,OFF-FA-10000621,6,4
8391,OFF-PA-10001838,2,3
8392,FUR-FU-10001473,2,5
8393,TEC-PH-10000193,3,3
8394,FUR-FU-10002045,5,3
8395,OFF-AP-10002945,3,5
8396,FUR-TA-10001095,3,3
8397,OFF-PA-10001144,7,4
8398,OFF-BI-10004099,5,4
8399,FUR-CH-10001973,2,4
8400,OFF-ST-10000344,1,4
8401,OFF-BI-10002026,5,3
8402,FUR-CH-10003535,3,4
8403,OFF-PA-10004156,2,2
8404,OFF-PA-10002254,4,2
8405,FUR-FU-10003247,4,3
8406,TEC-AC-10002473,5,3
8407,FUR-FU-10001057,2,2
8408,OFF-AR-10001419,7,4
8409,OFF-AR-10004010,5,5
8410,OFF-BI-10004230,4,2
8411,FUR-TA-10001768,4,5
8412,OFF-AR-10003514,7,3
8413,FUR-TA-10002228,4,2
8414,OFF-PA-10001972,10,5
8415,TEC-AC-10002942,3,4
8416,OFF-PA-10000474,3,2
8417,OFF-BI-10004330,5,3
8418,OFF-ST-10000604,3,3
8419,FUR-TA-10004154,1,3
8420,OFF-ST-10000636,4,3
8421,TEC-AC-10004171,2,3
8422,TEC-AC-10002167,3,4
8423,OFF-FA-10000621,5,4
8424,FUR-FU-10004053,2,3
8425,FUR-BO-10003404,5,3
8426,OFF-BI-10004099,8,5
8427,OFF-SU-10004290,2,3
8428,OFF-SU-10001935,2,5
8429,TEC-AC-10004227,6,2
8430,FUR-FU-10004904,5,3
8431,OFF-ST-10001511,2,5
8432,FUR-FU-10003535,10,2
8433,OFF-FA-10000053,4,3
8434,OFF-PA-10004610,2,3
8435,FUR-FU-10000550,5,2
8436,OFF-BI-10001721,2,2
8437,OFF-BI-10004040,11,5
8438,TEC-AC-10002550,2,2
8439,OFF-BI-10003876,4,4
8440,TEC-PH-10000213,2,2
8441,OFF-PA-10002615,3,2
8442,OFF-PA-10002254,4,2
8443,TEC-PH-10004586,2,4
8444,OFF-BI-10002982,1,2
8445,TEC-PH-10002538,3,2
8446,FUR-TA-10001039,4,3
8447,FUR-FU-10004963,4,2
8448,FUR-FU-10000277,2,5
8449,FUR-TA-10004915,3,2
8450,OFF-PA-10003724,8,4
8451,OFF-AP-10002906,1,5
8452,TEC-PH-10001459,5,4
8453,FUR-CH-10002880,4,2
8454,OFF-ST-10001780,3,4
8455,FUR-FU-10004748,5,3
8456,TEC-PH-10001918,2,5
8457,FUR-CH-10001146,3,4
8458,OFF-BI-10004364,3,3
8459,OFF-BI-10002133,3,5
8460,OFF-BI-10002225,3,5
8461,OFF-BI-10002432,5,2
8462,OFF-ST-10000563,3,2
8463,OFF-LA-10001982,2,4
8464,TEC-PH-10003273,3,3
8465,TEC-AC-10002718,4,5
8466,OFF-ST-10001505,3,5
8467,OFF-AP-10000179,3,4
8468,OFF-BI-10002309,2,5
8469,FUR-TA-10001950,6,5
8470,FUR-BO-10001972,4,2
8471,TEC-AC-10002473,2,5
8472,FUR-FU-10000193,3,5
8473,OFF-LA-10000081,1,3
8474,OFF-ST-10000876,1,5
8475,OFF-BI-10004492,4,2
8476,OFF-PA-10001033,2,4
8477,OFF-PA-10004039,1,3
8478,TEC-MA-10004552,4,5
8479,OFF-AR-10002578,2,3
8480,OFF-PA-10004022,2,4
8481,TEC-PH-10004100,2,5
8482,OFF-AR-10001860,3,3
8483,OFF-LA-10001297,2,4
8484,OFF-BI-10004828,5,5
8485,FUR-FU-10002759,10,2
8486,OFF-PA-10000740,2,4
8487,OFF-PA-10001144,2,4
8488,OFF-PA-10000859,3,3
8489,TEC-MA-10001127,5,2
8490,OFF-BI-10002557,8,5
8491,FUR-FU-10001731,7,5
8492,OFF-FA-10001135,3,2
8493,OFF-PA-10000069,8,5
8494,TEC-CO-10001943,3,5
8495,OFF-BI-10000977,1,2
8496,TEC-AC-10002942,3,2
8497,OFF-AR-10000588,3,4
8498,TEC-AC-10002001,3,2
8499,OFF-SU-10000381,2,2
8500,OFF-BI-10001617,6,3
8501,OFF-PA-10001878,2,2
8502,TEC-PH-10000376,2,2
8503,FUR-CH-10003396,3,4
8504,OFF-PA-10003363,2,2
8505,FUR-CH-10003298,4,2
8506,OFF-BI-10001757,9,5
8507,TEC-AC-10004633,5,5
8508,OFF-EN-10001453,3,2
8509,TEC-AC-10004761,11,2
8510,TEC-PH-10003691,1,4
8511,OFF-BI-10004965,2,3
8512,OFF-BI-10004233,2,5
8513,FUR-FU-10003601,2,3
8514,OFF-PA-10002787,4,3
8515,OFF-AR-10003602,3,5
8516,OFF-AR-10002053,12,5
8517,OFF-AR-10002833,2,4
8518,FUR-FU-10002501,6,4
8519,FUR-FU-10002506,1,3
8520,FUR-CH-10003817,3,3
8521,FUR-CH-10004860,3,5
8522,FUR-FU-10002268,14,2
8523,TEC-PH-10000148,1,2
8524,OFF-PA-10004082,7,3
8525,TEC-PH-10004348,2,2
8526,FUR-FU-10003424,6,2
8527,OFF-BI-10004654,3,5
8528,TEC-AC-10004571,2,4
8529,OFF-ST-10000675,2,4
8530,FUR-CH-10001714,2,5
8531,OFF-PA-10000380,4,5
8532,OFF-PA-10002713,2,3
8533,OFF-ST-10001370,7,2
8534,FUR-CH-10000513,3,5
8535,OFF-LA-10003223,2,5
8536,TEC-AC-10002217,3,3
8537,OFF-BI-10003707,4,3
8538,OFF-PA-10000552,5,5
8539,OFF-AR-10003183,3,2
8540,TEC-CO-10000971,2,2
8541,OFF-BI-10003910,5,4
8542,OFF-ST-10001172,2,5
8543,FUR-CH-10001270,7,3
8544,TEC-AC-10004571,2,3
8545,FUR-FU-10004053,1,5
8546,FUR-FU-10003731,4,4
8547,OFF-BI-10000962,2,3
8548,TEC-AC-10001266,3,5
8549,OFF-LA-10000452,4,3
8550,FUR-FU-10000073,4,2
8551,OFF-LA-10002368,3,4
8552,OFF-FA-10004248,4,5
8553,TEC-CO-10004202,3,5
